dist_to_tls,ambulance_speed,queue_length,eta_seconds,phase_index,phase_remaining,y_extend,action,junction_id,approach_edge_id,t
197.47609556582546,13.889669574410656,0.0,14.217479725337848,0.0,6.0,6.0,extend,1845392981,-361657080#0,11.5
196.09118063303478,13.84914932790678,0.0,14.159077643700506,0.0,6.000000000000002,6.0,extend,1845392981,-361657080#0,11.6
194.71221282934349,13.789678036912811,0.0,14.120142059019026,0.0,6.0,6.0,extend,1845392981,-361657080#0,11.7
193.3330241695917,13.791886597517879,0.0,14.017880933300727,0.0,6.0,6.0,extend,1845392981,-361657080#0,11.8
191.95295298070994,13.800711888817606,0.0,13.90891676655064,0.0,5.999999999999998,6.0,extend,1845392981,-361657080#0,11.9
190.56740321862557,13.855497620843817,0.0,13.753919811002774,0.0,6.0,6.0,extend,1845392981,-361657080#0,12.0
189.19073830173932,13.766649168862497,0.0,13.742686109097066,0.0,6.000000000000002,6.0,extend,1845392981,-361657080#0,12.1
187.80886657679474,13.818717249445617,0.0,13.590904509195981,0.0,6.0,6.0,extend,1845392981,-361657080#0,12.2
186.42511870453902,13.837478722557426,0.0,13.472477352440992,0.0,6.0,6.0,extend,1845392981,-361657080#0,12.3
185.0383852391294,13.867334654096048,0.0,13.343471536145117,0.0,5.999999999999998,6.0,extend,1845392981,-361657080#0,12.4
183.65457722658454,13.83808012544876,0.0,13.271680432666141,0.0,6.0,6.0,extend,1845392981,-361657080#0,12.5
182.2862752107817,13.683020158028373,0.0,13.322078978581864,0.0,6.000000000000002,6.0,extend,1845392981,-361657080#0,12.6
180.96297319497884,13.233020158028374,0.0,13.675107498811597,0.0,6.0,6.0,extend,1845392981,-361657080#0,12.7
179.684671179176,12.783020158028375,0.0,14.056511603505927,0.0,6.0,6.0,extend,1845392981,-361657080#0,12.8
178.45136916337316,12.333020158028376,0.0,14.46939734767298,0.0,5.999999999999998,6.0,extend,1845392981,-361657080#0,12.9
177.26306714757033,11.883020158028376,0.0,14.917341281105905,0.0,6.0,6.0,extend,1845392981,-361657080#0,13.0
176.1197651317675,11.433020158028377,0.0,15.40448304100072,0.0,6.000000000000002,6.0,extend,1845392981,-361657080#0,13.1
175.02146311596465,10.983020158028378,0.0,15.935640706989625,0.0,6.0,6.0,extend,1845392981,-361657080#0,13.2
173.9681611001618,10.533020158028378,0.0,16.516455725907015,0.0,6.0,6.0,extend,1845392981,-361657080#0,13.3
172.95985908435898,10.08302015802838,0.0,17.153576644061708,0.0,5.999999999999998,6.0,extend,1845392981,-361657080#0,13.4
171.99655706855614,9.63302015802838,0.0,17.854894337079767,0.0,6.0,6.0,extend,1845392981,-361657080#0,13.5
171.07825505275332,9.18302015802838,0.0,18.62984640224119,0.0,6.000000000000002,6.0,extend,1845392981,-361657080#0,13.6
170.20495303695049,8.733020158028381,0.0,19.489815660219083,0.0,6.0,6.0,extend,1845392981,-361657080#0,13.7
169.3766510211476,8.283020158028382,0.0,20.448658555657136,0.0,6.0,6.0,extend,1845392981,-361657080#0,13.8
168.5933490053448,7.833020158028382,0.0,21.523415694589602,0.0,5.999999999999998,6.0,extend,1845392981,-361657080#0,13.9
167.85504698954196,7.383020158028382,0.0,22.735282228237512,0.0,6.0,6.0,extend,1845392981,-361657080#0,14.0
167.16174497373913,6.9330201580283815,0.0,24.110956143718575,0.0,6.000000000000002,6.0,extend,1845392981,-361657080#0,14.1
166.51344295793626,6.483020158028381,0.0,25.684548080840212,0.0,6.0,6.0,extend,1845392981,-361657080#0,14.2
165.91014094213344,6.033020158028381,0.0,27.500345862652253,0.0,6.0,6.0,extend,1845392981,-361657080#0,14.3
165.2808389263306,6.293020158028381,0.0,26.264152152042925,0.0,5.999999999999998,6.0,extend,1845392981,-361657080#0,14.4
164.62553691052779,6.553020158028381,0.0,25.122086143568186,0.0,6.0,6.0,extend,1845392981,-361657080#0,14.5
163.94423489472493,6.8130201580283805,0.0,24.06337146992513,0.0,6.000000000000002,6.0,extend,1845392981,-361657080#0,14.6
163.2369328789221,7.07302015802838,0.0,23.07881629513477,0.0,6.0,6.0,extend,1845392981,-361657080#0,14.7
162.50363086311927,7.33302015802838,0.0,22.16053240835648,0.0,6.0,6.0,extend,1845392981,-361657080#0,14.8
161.7533155310858,7.503153320334536,0.0,21.558044814666516,0.0,5.999999999999998,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,14.9
160.97924661989262,7.740689111931865,0.0,20.796500710996334,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.0
160.1862757747665,7.9297084512609635,0.0,20.20077746355152,0.0,6.000000000000002,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.1
159.37258173524106,8.136940395254793,0.0,19.58630320411123,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.2
158.5438285658758,8.287531693652424,0.0,19.130403891825534,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.3
157.69916067976015,8.446678861156258,0.0,18.669960498317426,0.0,5.999999999999998,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.4
156.83681931589427,8.623413638658974,0.0,18.18732417204145,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.5
155.96027773157343,8.765415843208473,0.0,17.792684399840873,0.0,6.000000000000002,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.6
155.066671444267,8.936062873064227,0.0,17.35290738739999,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.7
154.15871868460505,9.079527596619597,0.0,16.978715802571045,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.8
153.2401541521288,9.185645324762445,0.0,16.6825681521828,0.0,5.999999999999998,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,15.9
152.31851351292357,9.216406392052304,0.0,16.526887708019718,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,16.0
151.4008181175503,9.176953953732736,0.0,16.49793808281754,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,16.1
150.4773086069093,9.235095106409863,0.0,16.294072434886623,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,16.2
149.55671310521402,9.20595501695294,0.0,16.24564891201429,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,16.3
148.6437863942594,9.129267109546344,0.0,16.282116035231866,0.0,6.0,6.0,extend,1845392981,:cluster_3661114711_3661114720_0,16.4
